UserId,Gender,DateOfBirth,PremiumPupil
48853,2,,
87045,1,2003-11-01 00:00:00.000,0.0
42426,0,,
94218,0,,
73277,0,2007-01-01 00:00:00.000,
106235,1,2003-07-01 00:00:00.000,
116782,1,2008-01-01 00:00:00.000,
84369,2,2005-07-01 00:00:00.000,0.0
72351,1,2005-03-01 00:00:00.000,0.0
37260,1,2005-09-01 00:00:00.000,
64327,0,,
88639,0,,
9468,0,,
39501,2,2004-06-01 00:00:00.000,
68855,0,,
47947,1,2006-11-01 00:00:00.000,
28458,1,2006-05-01 00:00:00.000,1.0
101083,2,2008-02-01 00:00:00.000,
75001,0,,
101690,1,2003-05-01 00:00:00.000,0.0
2249,2,2005-02-01 00:00:00.000,
93706,2,2011-09-01 00:00:00.000,
60322,2,2003-09-01 00:00:00.000,
81447,2,,
2777,2,2007-01-01 00:00:00.000,
56348,2,,
82905,2,,
66304,2,2006-01-01 00:00:00.000,
23792,2,2005-05-01 00:00:00.000,0.0
63620,2,2005-09-01 00:00:00.000,
4291,1,2004-02-01 00:00:00.000,
11876,1,2003-09-01 00:00:00.000,
1685,0,,
73941,2,2008-05-01 00:00:00.000,
42042,1,2006-09-01 00:00:00.000,
42714,2,2007-11-01 00:00:00.000,1.0
117958,1,2005-08-01 00:00:00.000,1.0
101123,1,2007-06-01 00:00:00.000,0.0
18308,1,2003-05-01 00:00:00.000,
83159,1,2008-01-01 00:00:00.000,
84341,1,2005-05-01 00:00:00.000,
101685,2,2007-05-01 00:00:00.000,
20931,0,,
69668,1,,
63413,1,2000-06-01 00:00:00.000,
115218,1,2007-04-01 00:00:00.000,0.0
89973,2,2008-11-01 00:00:00.000,
66828,1,2007-07-01 00:00:00.000,0.0
8830,1,2005-05-01 00:00:00.000,0.0
87311,1,2004-07-01 00:00:00.000,
97066,2,1999-03-01 00:00:00.000,
74707,2,2007-07-01 00:00:00.000,0.0
104255,2,,
110848,0,,
48282,0,,
54982,2,,
55338,1,2007-03-01 00:00:00.000,
43142,0,,
58735,1,2004-06-01 00:00:00.000,0.0
22680,1,2007-12-01 00:00:00.000,
115295,1,2007-06-01 00:00:00.000,0.0
41900,0,,
21719,2,2009-02-01 00:00:00.000,
93595,2,2008-01-01 00:00:00.000,0.0
29079,1,,
92688,2,2007-06-01 00:00:00.000,
97182,0,,
112409,1,,
95502,2,,
104762,1,2007-06-01 00:00:00.000,
39313,2,2007-12-01 00:00:00.000,0.0
101318,2,2005-11-01 00:00:00.000,
93077,2,2006-01-01 00:00:00.000,
79533,1,2004-04-01 00:00:00.000,
95990,2,2005-03-01 00:00:00.000,
80660,1,2008-08-01 00:00:00.000,
11577,2,2007-11-01 00:00:00.000,
70527,0,,
8820,1,2003-03-01 00:00:00.000,0.0
34724,1,2002-09-01 00:00:00.000,
74637,1,2004-11-01 00:00:00.000,0.0
21174,1,2004-09-01 00:00:00.000,
58109,0,2006-04-01 00:00:00.000,
38608,1,,
101977,0,,
95711,2,2002-10-01 00:00:00.000,
111778,2,2009-03-01 00:00:00.000,
38097,2,2006-06-01 00:00:00.000,0.0
98234,1,2010-02-01 00:00:00.000,
35796,1,2004-03-01 00:00:00.000,0.0
117720,1,2004-05-01 00:00:00.000,0.0
48038,2,2008-06-01 00:00:00.000,0.0
19452,1,2003-10-01 00:00:00.000,0.0
98181,2,2006-09-01 00:00:00.000,
45754,2,2007-09-01 00:00:00.000,0.0
94292,0,,
102942,1,2004-05-01 00:00:00.000,0.0
74329,2,2004-11-01 00:00:00.000,
48819,1,2004-08-01 00:00:00.000,0.0
3659,1,2003-02-01 00:00:00.000,
2275,1,2005-10-01 00:00:00.000,
93216,0,,
45298,0,,
29598,2,2003-11-01 00:00:00.000,0.0
91213,1,2006-08-01 00:00:00.000,
78747,1,,
79397,0,,
77140,1,2003-01-01 00:00:00.000,
13595,1,2008-05-01 00:00:00.000,
83840,2,2006-12-01 00:00:00.000,
13364,1,2004-12-01 00:00:00.000,
106495,0,,
80274,1,2007-02-01 00:00:00.000,0.0
39438,2,2006-07-01 00:00:00.000,1.0
114821,1,2008-07-01 00:00:00.000,0.0
25455,0,,
96510,1,2009-06-01 00:00:00.000,0.0
34139,1,,
118278,1,2008-09-01 00:00:00.000,
101518,1,2004-06-01 00:00:00.000,0.0
100131,1,2005-06-01 00:00:00.000,
27880,0,,
99102,2,2005-04-01 00:00:00.000,1.0
105985,1,2004-10-01 00:00:00.000,
64077,1,2002-10-01 00:00:00.000,
80488,2,2005-08-01 00:00:00.000,1.0
22646,1,,
28050,2,,
99310,0,,
62713,1,2018-02-01 00:00:00.000,
87844,2,2002-03-01 00:00:00.000,
79026,0,2013-07-01 00:00:00.000,
14849,2,2008-06-01 00:00:00.000,0.0
60830,0,,
69182,0,,
76811,0,,
39690,1,2004-12-01 00:00:00.000,0.0
13861,1,2005-06-01 00:00:00.000,1.0
93689,1,2005-11-01 00:00:00.000,0.0
88296,1,,
70566,0,,
105029,1,2006-09-01 00:00:00.000,1.0
115663,2,2001-01-01 00:00:00.000,
42423,2,2005-05-01 00:00:00.000,0.0
33294,0,,
96788,2,2004-02-01 00:00:00.000,0.0
37131,2,2004-10-01 00:00:00.000,
23863,2,2006-07-01 00:00:00.000,
48846,1,,
60241,2,2003-04-01 00:00:00.000,
113846,0,,
15625,1,2006-04-01 00:00:00.000,1.0
17992,0,,
69426,1,2006-12-01 00:00:00.000,
50427,0,,
55535,2,2005-08-01 00:00:00.000,
81845,1,2007-01-01 00:00:00.000,
117997,2,2006-09-01 00:00:00.000,0.0
61234,2,1999-11-01 00:00:00.000,
18265,2,2002-10-01 00:00:00.000,0.0
31316,1,2008-02-01 00:00:00.000,
26431,2,2005-10-01 00:00:00.000,0.0
65494,1,2006-08-01 00:00:00.000,0.0
81810,1,2004-04-01 00:00:00.000,0.0
94284,1,2007-01-01 00:00:00.000,
22325,0,,
90567,0,,
105562,0,,
71471,2,2007-01-01 00:00:00.000,
8426,0,,
25744,0,,
55934,1,2010-07-01 00:00:00.000,
58794,1,1969-08-01 00:00:00.000,
58003,0,,
401,1,2004-06-01 00:00:00.000,
65811,2,,
34207,0,,
6138,2,2007-02-01 00:00:00.000,
64330,1,,
24203,0,,
78820,2,2005-09-01 00:00:00.000,
41649,0,,
86768,1,,
19625,0,,
49668,0,2004-03-01 00:00:00.000,
106860,1,2007-10-01 00:00:00.000,
27243,2,2005-04-01 00:00:00.000,
14154,2,,
58193,0,,
118472,0,,
18185,0,,
72153,0,2003-01-01 00:00:00.000,
17427,2,2005-09-01 00:00:00.000,
19967,2,,
8965,2,2004-09-01 00:00:00.000,
13216,1,2005-09-01 00:00:00.000,
74696,1,,
63529,0,,
68331,0,,
53617,0,,
73575,1,2003-10-01 00:00:00.000,0.0
15032,0,,
23005,0,,
59045,2,,
104608,1,2008-04-01 00:00:00.000,0.0
11608,2,2010-04-01 00:00:00.000,0.0
106627,2,,
3696,2,,
114336,1,2005-12-01 00:00:00.000,
23226,0,,
86439,0,,
29087,1,,
22991,0,,
103431,2,,
17868,1,2007-09-01 00:00:00.000,0.0
36530,2,,
87227,0,,
59937,1,2004-01-01 00:00:00.000,
22976,0,,
116314,0,2009-01-01 00:00:00.000,
10790,1,2006-01-01 00:00:00.000,
5844,2,2004-11-01 00:00:00.000,0.0
19240,0,,
71920,1,,
16251,0,,
109697,2,2005-09-01 00:00:00.000,0.0
58788,2,,
2488,1,2008-06-01 00:00:00.000,
38634,1,2006-03-01 00:00:00.000,0.0
45256,1,2005-12-01 00:00:00.000,1.0
35880,2,2003-02-01 00:00:00.000,0.0
61889,1,2004-03-01 00:00:00.000,
113415,2,,
23062,1,2008-02-01 00:00:00.000,0.0
101765,1,2001-01-01 00:00:00.000,
24372,2,2003-02-01 00:00:00.000,
97620,2,2003-02-01 00:00:00.000,
104125,0,2005-10-01 00:00:00.000,
95228,2,2010-06-01 00:00:00.000,
89117,1,2002-09-01 00:00:00.000,
54030,1,2008-07-01 00:00:00.000,
41715,1,,
73080,2,2003-02-01 00:00:00.000,
6760,2,2006-09-01 00:00:00.000,
72625,1,2009-07-01 00:00:00.000,
34939,0,,
100564,2,2003-09-01 00:00:00.000,
67064,2,2007-05-01 00:00:00.000,
80908,2,2007-08-01 00:00:00.000,0.0
82723,0,,
22290,2,2004-06-01 00:00:00.000,0.0
62112,2,,
25526,2,2004-02-01 00:00:00.000,
29596,2,2004-07-01 00:00:00.000,1.0
115609,2,2005-01-01 00:00:00.000,
86844,2,,
9093,1,1970-12-01 00:00:00.000,
91395,0,,
69894,1,2007-01-01 00:00:00.000,
106418,1,2002-10-01 00:00:00.000,
7848,1,2007-06-01 00:00:00.000,1.0
81537,1,2008-09-01 00:00:00.000,
83696,0,,
10992,2,1963-05-01 00:00:00.000,
48935,2,2004-05-01 00:00:00.000,
16128,1,1975-07-01 00:00:00.000,
86359,2,2002-11-01 00:00:00.000,1.0
111183,1,2003-09-01 00:00:00.000,0.0
98660,2,2003-11-01 00:00:00.000,
9364,1,2007-03-01 00:00:00.000,
60355,0,2005-11-01 00:00:00.000,
112678,2,2010-01-01 00:00:00.000,
41505,0,,
60065,2,,
63046,1,2010-03-01 00:00:00.000,
40608,1,2005-08-01 00:00:00.000,0.0
30327,2,2003-04-01 00:00:00.000,
57643,0,,
73349,1,2006-09-01 00:00:00.000,
64608,1,2006-06-01 00:00:00.000,0.0
112829,0,,
63152,2,2004-12-01 00:00:00.000,0.0
10460,1,2008-08-01 00:00:00.000,1.0
50050,2,2007-02-01 00:00:00.000,0.0
23138,2,2006-12-01 00:00:00.000,
71616,0,,
39392,2,2004-04-01 00:00:00.000,1.0
99154,2,2006-11-01 00:00:00.000,
28370,0,,
55878,1,2005-09-01 00:00:00.000,0.0
34909,0,,
21502,1,2004-09-01 00:00:00.000,
107692,2,,
71020,1,2004-05-01 00:00:00.000,0.0
52398,1,2004-10-01 00:00:00.000,0.0
117255,2,2006-03-01 00:00:00.000,0.0
95642,2,2003-01-01 00:00:00.000,
67282,1,2010-01-01 00:00:00.000,0.0
66290,1,2003-11-01 00:00:00.000,
59596,0,,
58989,1,2003-09-01 00:00:00.000,0.0
47447,1,2007-05-01 00:00:00.000,
115776,1,2005-10-01 00:00:00.000,1.0
1884,0,,
101623,1,2003-12-01 00:00:00.000,
23685,2,2006-08-01 00:00:00.000,0.0
2193,1,2004-07-01 00:00:00.000,0.0
63773,1,2006-05-01 00:00:00.000,
8955,2,2005-02-01 00:00:00.000,1.0
32245,1,2006-08-01 00:00:00.000,1.0
22953,1,2005-06-01 00:00:00.000,0.0
29976,2,2004-02-01 00:00:00.000,0.0
44740,1,2005-01-01 00:00:00.000,
70137,1,2006-12-01 00:00:00.000,
69174,2,2008-03-01 00:00:00.000,0.0
9201,0,,
81907,1,2007-10-01 00:00:00.000,
72587,0,,
9752,1,,
68579,2,2005-07-01 00:00:00.000,
12798,1,2004-07-01 00:00:00.000,
39884,2,2008-06-01 00:00:00.000,
61799,2,2008-10-01 00:00:00.000,
28928,2,2007-08-01 00:00:00.000,0.0
17951,2,,
92296,2,2004-09-01 00:00:00.000,
58838,2,2005-05-01 00:00:00.000,
106054,2,2008-10-01 00:00:00.000,
88537,1,2014-06-01 00:00:00.000,0.0
30722,2,,
56036,2,2009-10-01 00:00:00.000,0.0
81361,0,,
83638,0,,
737,1,2008-10-01 00:00:00.000,
50401,0,,
51994,1,2007-02-01 00:00:00.000,
8445,2,2007-04-01 00:00:00.000,0.0
9062,2,,
69465,1,2002-10-01 00:00:00.000,
116165,2,2005-06-01 00:00:00.000,0.0
74340,2,2006-02-01 00:00:00.000,
51402,0,2003-03-01 00:00:00.000,
20075,2,2004-08-01 00:00:00.000,0.0
54556,0,,
44852,1,2008-08-01 00:00:00.000,
44032,2,,
16091,2,2006-11-01 00:00:00.000,1.0
80023,1,2007-04-01 00:00:00.000,0.0
19832,0,,
95890,1,2005-08-01 00:00:00.000,0.0
100207,1,2003-10-01 00:00:00.000,
108621,2,2008-05-01 00:00:00.000,0.0
115342,0,,
109626,2,2007-09-01 00:00:00.000,1.0
98565,1,2004-07-01 00:00:00.000,
97719,1,2008-01-01 00:00:00.000,
86045,1,2001-09-01 00:00:00.000,
685,1,2004-02-01 00:00:00.000,0.0
9202,0,,
71029,2,,
41149,1,2004-03-01 00:00:00.000,0.0
24269,1,1986-04-01 00:00:00.000,
59311,2,2010-08-01 00:00:00.000,0.0
653,1,2008-08-01 00:00:00.000,1.0
113274,1,2005-10-01 00:00:00.000,
60331,0,,
81480,0,,
8628,0,,
2085,2,2008-04-01 00:00:00.000,
104777,1,2007-09-01 00:00:00.000,
34053,1,2003-09-01 00:00:00.000,
81032,0,,
59439,1,2007-04-01 00:00:00.000,0.0
25991,1,2008-02-01 00:00:00.000,0.0
21789,0,2007-11-01 00:00:00.000,
57066,0,,
110183,1,2003-05-01 00:00:00.000,
35671,1,2004-12-01 00:00:00.000,1.0
12973,2,,
69022,1,2010-08-01 00:00:00.000,
53478,1,2008-02-01 00:00:00.000,
90996,0,,
111287,1,2007-07-01 00:00:00.000,
51222,1,2003-11-01 00:00:00.000,0.0
17458,0,,
72112,2,,
111870,2,2005-08-01 00:00:00.000,
83693,1,2005-03-01 00:00:00.000,
27071,1,2009-07-01 00:00:00.000,
32518,1,2004-04-01 00:00:00.000,
45327,0,,
98302,2,2006-10-01 00:00:00.000,1.0
66447,1,2007-04-01 00:00:00.000,
45581,1,2007-05-01 00:00:00.000,
90461,1,2006-10-01 00:00:00.000,
18980,1,,
35680,0,,
102505,0,,
24620,1,2003-10-01 00:00:00.000,
49651,2,2002-12-01 00:00:00.000,
49224,2,2007-06-01 00:00:00.000,
89478,2,2006-01-01 00:00:00.000,0.0
71057,2,2004-05-01 00:00:00.000,0.0
66935,0,,
17281,1,2004-06-01 00:00:00.000,1.0
105861,1,2006-08-01 00:00:00.000,
80745,1,2009-11-01 00:00:00.000,
98426,1,2007-08-01 00:00:00.000,0.0
57935,0,,
1188,1,2005-09-01 00:00:00.000,0.0
1286,2,2004-02-01 00:00:00.000,
52511,0,,
87860,0,2019-11-01 00:00:00.000,
88940,1,2005-11-01 00:00:00.000,
15336,0,,
67086,0,,
18539,1,2011-05-01 00:00:00.000,1.0
115399,2,2005-10-01 00:00:00.000,0.0
99432,2,2006-04-01 00:00:00.000,
35903,2,2008-11-01 00:00:00.000,1.0
72299,2,2006-03-01 00:00:00.000,0.0
44298,1,2008-03-01 00:00:00.000,0.0
14157,1,2006-04-01 00:00:00.000,
74804,0,,
57445,2,2006-02-01 00:00:00.000,
2144,2,2004-03-01 00:00:00.000,
91461,0,,
44480,2,2003-09-01 00:00:00.000,1.0
69692,1,,
109026,0,,
35095,1,2006-04-01 00:00:00.000,
8030,1,2003-08-01 00:00:00.000,
108137,1,2007-06-01 00:00:00.000,
59667,2,2007-01-01 00:00:00.000,
45562,0,2007-07-01 00:00:00.000,
63786,1,2006-02-01 00:00:00.000,0.0
106677,1,2007-09-01 00:00:00.000,0.0
8624,1,2002-11-01 00:00:00.000,1.0
49270,1,2007-08-01 00:00:00.000,
93242,0,,
40445,1,2006-11-01 00:00:00.000,0.0
39284,2,2007-08-01 00:00:00.000,
76822,1,1997-04-01 00:00:00.000,
53559,1,2010-12-01 00:00:00.000,1.0
27811,2,2008-10-01 00:00:00.000,
108615,1,2008-04-01 00:00:00.000,
63061,1,2011-02-01 00:00:00.000,1.0
9045,1,2004-03-01 00:00:00.000,0.0
37564,2,2008-05-01 00:00:00.000,
70971,1,2003-02-01 00:00:00.000,
76014,1,2004-12-01 00:00:00.000,
11298,2,2006-08-01 00:00:00.000,1.0
68817,1,2004-05-01 00:00:00.000,0.0
72754,2,,
42735,1,2004-08-01 00:00:00.000,0.0
27036,1,2006-08-01 00:00:00.000,
103040,2,2011-01-01 00:00:00.000,0.0
88720,0,,
26045,1,2003-12-01 00:00:00.000,0.0
27309,2,2006-06-01 00:00:00.000,0.0
36050,2,2003-04-01 00:00:00.000,
82305,1,2009-11-01 00:00:00.000,1.0
39060,1,2018-07-01 00:00:00.000,
115903,1,2006-09-01 00:00:00.000,0.0
109245,2,2004-10-01 00:00:00.000,1.0
104983,2,2008-06-01 00:00:00.000,
37952,1,2002-09-01 00:00:00.000,
2261,1,2007-11-01 00:00:00.000,1.0
114826,2,2005-04-01 00:00:00.000,0.0
45791,1,2006-06-01 00:00:00.000,0.0
94641,2,,
73214,2,2004-11-01 00:00:00.000,
29035,0,,
26289,0,,
111286,1,2004-06-01 00:00:00.000,0.0
27967,1,2009-07-01 00:00:00.000,
106479,2,2007-07-01 00:00:00.000,
17735,0,2010-06-01 00:00:00.000,
37158,0,,
78730,1,2004-06-01 00:00:00.000,0.0
26848,1,2007-04-01 00:00:00.000,
14282,1,2007-10-01 00:00:00.000,0.0
95637,1,2007-10-01 00:00:00.000,
26671,0,,
85165,2,2003-03-01 00:00:00.000,
45705,1,,
71413,2,2006-11-01 00:00:00.000,1.0
11171,0,,
27025,2,2006-04-01 00:00:00.000,0.0
4954,0,,
97946,2,2010-07-01 00:00:00.000,
53213,0,,
24316,1,2004-11-01 00:00:00.000,
77849,2,2006-11-01 00:00:00.000,
101165,1,2004-06-01 00:00:00.000,
4078,1,2009-06-01 00:00:00.000,
14668,1,2007-01-01 00:00:00.000,0.0
46883,0,,
60079,2,2008-03-01 00:00:00.000,
1089,0,,
395,1,2006-02-01 00:00:00.000,0.0
69720,2,2006-02-01 00:00:00.000,0.0
71958,0,,
91609,1,2005-03-01 00:00:00.000,
23932,1,2006-02-01 00:00:00.000,0.0
91337,2,2004-06-01 00:00:00.000,1.0
20698,2,2007-03-01 00:00:00.000,
57268,2,2003-12-01 00:00:00.000,
40020,1,2005-03-01 00:00:00.000,1.0
32438,2,2004-11-01 00:00:00.000,
11080,0,2006-05-01 00:00:00.000,
62599,2,2004-08-01 00:00:00.000,0.0
49481,2,,
350,2,2004-04-01 00:00:00.000,0.0
25272,2,,
102081,2,2004-05-01 00:00:00.000,0.0
4901,1,2007-08-01 00:00:00.000,1.0
57349,1,2005-04-01 00:00:00.000,
31505,1,2004-02-01 00:00:00.000,
87357,0,,
2721,0,2005-04-01 00:00:00.000,
78486,2,2005-04-01 00:00:00.000,
79185,2,2005-04-01 00:00:00.000,
41314,2,2009-10-01 00:00:00.000,0.0
71475,1,2007-08-01 00:00:00.000,0.0
35728,2,2006-07-01 00:00:00.000,0.0
63725,2,2004-04-01 00:00:00.000,1.0
109622,2,,
8917,1,2004-11-01 00:00:00.000,0.0
76960,1,2006-08-01 00:00:00.000,
115890,2,,
72271,1,2005-09-01 00:00:00.000,
65059,2,,
23065,1,2006-09-01 00:00:00.000,
25152,0,,
41430,2,2007-07-01 00:00:00.000,
17701,1,2005-06-01 00:00:00.000,
78571,2,2004-02-01 00:00:00.000,0.0
43821,2,2005-08-01 00:00:00.000,
94971,0,,
13954,1,2007-08-01 00:00:00.000,
95323,0,,
73074,2,2006-03-01 00:00:00.000,
11562,1,2003-06-01 00:00:00.000,
15686,0,,
36581,1,2005-05-01 00:00:00.000,1.0
95156,1,,
98931,2,2009-04-01 00:00:00.000,
71568,2,2003-04-01 00:00:00.000,0.0
18853,2,2007-11-01 00:00:00.000,
110251,1,2007-04-01 00:00:00.000,
116328,2,2000-04-01 00:00:00.000,
91855,1,2007-11-01 00:00:00.000,
5630,2,2008-08-01 00:00:00.000,
71065,1,2007-08-01 00:00:00.000,0.0
57920,1,2018-05-01 00:00:00.000,
86676,1,2004-01-01 00:00:00.000,0.0
36135,2,2004-08-01 00:00:00.000,
22277,1,2003-09-01 00:00:00.000,0.0
105342,2,2003-09-01 00:00:00.000,1.0
20255,0,,
108318,2,2009-07-01 00:00:00.000,
72830,1,2006-07-01 00:00:00.000,0.0
92949,1,2004-06-01 00:00:00.000,0.0
107959,0,,
112729,2,2006-01-01 00:00:00.000,
106371,2,2005-08-01 00:00:00.000,0.0
73288,2,2005-12-01 00:00:00.000,0.0
98475,0,,
104508,1,2006-04-01 00:00:00.000,1.0
15755,1,2005-09-01 00:00:00.000,
27738,1,2008-10-01 00:00:00.000,
85350,2,2005-08-01 00:00:00.000,
51924,2,2002-12-01 00:00:00.000,
67363,0,,
54686,2,2004-04-01 00:00:00.000,0.0
69193,0,2004-01-01 00:00:00.000,
92121,2,2006-12-01 00:00:00.000,0.0
10048,2,2002-02-01 00:00:00.000,
41621,1,2004-08-01 00:00:00.000,1.0
2526,1,2003-12-01 00:00:00.000,
5402,1,2018-03-01 00:00:00.000,
19082,1,1993-01-01 00:00:00.000,
104760,1,2004-12-01 00:00:00.000,
829,1,,
12659,1,2004-12-01 00:00:00.000,
56949,2,2005-06-01 00:00:00.000,
198,2,2009-06-01 00:00:00.000,1.0
34346,0,,
32218,1,2006-10-01 00:00:00.000,
38748,1,2006-02-01 00:00:00.000,0.0
70070,1,2004-11-01 00:00:00.000,0.0
61032,2,2003-02-01 00:00:00.000,
33215,1,2009-05-01 00:00:00.000,
94823,1,2004-12-01 00:00:00.000,
73453,1,2008-05-01 00:00:00.000,
51772,1,2006-07-01 00:00:00.000,
54726,2,2002-11-01 00:00:00.000,0.0
50637,1,2005-07-01 00:00:00.000,
31055,1,2007-07-01 00:00:00.000,0.0
117486,0,,
95352,1,2005-02-01 00:00:00.000,
116434,0,2005-10-01 00:00:00.000,
54608,1,2005-10-01 00:00:00.000,
93341,2,2006-10-01 00:00:00.000,
87661,2,2006-11-01 00:00:00.000,0.0
89593,0,,
117952,0,,
13517,2,2003-10-01 00:00:00.000,0.0
104086,2,2004-07-01 00:00:00.000,0.0
33556,0,,
25879,2,,
87127,1,2007-03-01 00:00:00.000,0.0
57921,1,2004-01-01 00:00:00.000,
82172,2,2006-09-01 00:00:00.000,
37178,1,2003-09-01 00:00:00.000,0.0
16068,0,,
82102,1,2004-01-01 00:00:00.000,0.0
41912,1,,
90476,1,2007-10-01 00:00:00.000,
94652,1,2006-11-01 00:00:00.000,0.0
2048,1,2007-01-01 00:00:00.000,
22328,1,,
23814,0,2006-04-01 00:00:00.000,
59437,1,,
37267,2,2010-10-01 00:00:00.000,
4328,1,2004-05-01 00:00:00.000,0.0
93834,2,2004-02-01 00:00:00.000,
43216,1,,
43194,0,,
62637,0,,
80424,2,2007-08-01 00:00:00.000,0.0
23189,2,2008-02-01 00:00:00.000,
91280,1,,
63848,1,2003-07-01 00:00:00.000,0.0
91797,1,,
72757,1,2008-11-01 00:00:00.000,
40822,0,,
12359,2,1999-05-01 00:00:00.000,
33284,1,2004-06-01 00:00:00.000,0.0
68417,1,2005-03-01 00:00:00.000,1.0
91678,2,2004-06-01 00:00:00.000,1.0
60373,1,2002-10-01 00:00:00.000,0.0
31813,1,2006-04-01 00:00:00.000,0.0
115115,2,,
102936,0,,
102534,0,,
33895,1,2003-08-01 00:00:00.000,
79103,2,2005-12-01 00:00:00.000,0.0
37307,0,,
16987,2,2008-01-01 00:00:00.000,
85106,2,2007-12-01 00:00:00.000,1.0
5615,2,,
114917,2,2003-10-01 00:00:00.000,
78272,1,2011-07-01 00:00:00.000,
76835,1,2006-08-01 00:00:00.000,
86166,2,2006-03-01 00:00:00.000,
73045,1,2008-08-01 00:00:00.000,0.0
9923,0,,
113059,1,2006-05-01 00:00:00.000,0.0
27289,1,2002-09-01 00:00:00.000,0.0
24927,0,,
79768,0,,
59786,2,2007-01-01 00:00:00.000,
112312,2,2006-12-01 00:00:00.000,
47146,1,2004-06-01 00:00:00.000,0.0
80193,2,2009-09-01 00:00:00.000,
92976,2,2006-08-01 00:00:00.000,
93115,0,,
82507,2,2006-07-01 00:00:00.000,0.0
14543,2,,
72283,2,2005-10-01 00:00:00.000,0.0
76682,2,2005-04-01 00:00:00.000,
64146,1,2008-06-01 00:00:00.000,
68336,2,2006-01-01 00:00:00.000,0.0
3770,1,2006-02-01 00:00:00.000,0.0
20413,2,2008-04-01 00:00:00.000,1.0
113364,2,2003-12-01 00:00:00.000,0.0
71971,1,2005-12-01 00:00:00.000,
108915,1,2007-04-01 00:00:00.000,0.0
97787,1,2004-10-01 00:00:00.000,
71726,0,,
35881,2,2004-05-01 00:00:00.000,0.0
107786,1,2005-10-01 00:00:00.000,
107245,1,2005-12-01 00:00:00.000,1.0
48045,2,2005-06-01 00:00:00.000,0.0
55104,2,2008-05-01 00:00:00.000,
75381,1,,
36383,0,,
50504,2,,
91215,0,,
27775,1,2005-12-01 00:00:00.000,0.0
61491,0,2004-09-01 00:00:00.000,
95255,1,2003-12-01 00:00:00.000,0.0
47790,0,,
26555,2,2007-01-01 00:00:00.000,
109327,2,2006-04-01 00:00:00.000,
118081,1,,
35754,2,2007-01-01 00:00:00.000,0.0
40749,2,2006-10-01 00:00:00.000,
33714,0,,
34774,1,2001-01-01 00:00:00.000,
56985,1,2003-09-01 00:00:00.000,1.0
96207,2,2004-05-01 00:00:00.000,1.0
92945,1,2002-09-01 00:00:00.000,
51301,0,,
9481,0,,
73375,2,1974-05-01 00:00:00.000,
108041,2,2009-06-01 00:00:00.000,
57611,1,2008-07-01 00:00:00.000,
104105,2,2004-06-01 00:00:00.000,
64576,1,,
38043,2,2006-12-01 00:00:00.000,0.0
50061,2,2009-10-01 00:00:00.000,
10769,1,2006-02-01 00:00:00.000,
33242,1,2004-10-01 00:00:00.000,
48306,1,2003-12-01 00:00:00.000,
3767,1,2004-08-01 00:00:00.000,
81075,2,2003-08-01 00:00:00.000,0.0
8202,2,,
63164,2,2004-06-01 00:00:00.000,
53322,0,,
10624,2,2006-11-01 00:00:00.000,
27069,0,,
76867,2,2003-06-01 00:00:00.000,
50809,0,,
3909,2,2003-11-01 00:00:00.000,
27384,1,2004-11-01 00:00:00.000,1.0
2923,2,2006-03-01 00:00:00.000,
57820,1,2005-11-01 00:00:00.000,
70090,2,2008-01-01 00:00:00.000,
30986,1,2005-05-01 00:00:00.000,0.0
11202,2,2004-01-01 00:00:00.000,
4611,2,2005-06-01 00:00:00.000,0.0
68289,1,2006-06-01 00:00:00.000,
13768,2,2005-07-01 00:00:00.000,0.0
38695,2,2008-05-01 00:00:00.000,0.0
16886,0,,
26593,1,,
112123,1,2009-06-01 00:00:00.000,
13561,2,,
95599,1,2004-08-01 00:00:00.000,0.0
104574,0,,
111536,1,2008-06-01 00:00:00.000,
92615,0,,
59678,1,2008-12-01 00:00:00.000,
102538,0,,
78029,1,,
95765,2,2005-09-01 00:00:00.000,
65296,2,2006-02-01 00:00:00.000,1.0
78867,1,2004-03-01 00:00:00.000,0.0
22323,1,2005-10-01 00:00:00.000,
58240,2,2008-07-01 00:00:00.000,0.0
22942,1,2007-08-01 00:00:00.000,
82066,0,,
31747,0,,
69147,1,2006-01-01 00:00:00.000,
110749,0,,
69311,1,,
110223,2,,
38194,2,2011-11-01 00:00:00.000,0.0
75191,2,,
15749,0,,
35555,2,2009-07-01 00:00:00.000,0.0
104703,1,2008-09-01 00:00:00.000,
93961,0,,
83476,2,2010-03-01 00:00:00.000,1.0
47236,1,2006-05-01 00:00:00.000,
91143,2,2006-07-01 00:00:00.000,
8622,2,2007-10-01 00:00:00.000,1.0
57562,1,2006-05-01 00:00:00.000,
32541,0,,
59319,2,2005-09-01 00:00:00.000,0.0
28005,0,2004-03-01 00:00:00.000,
21645,2,2002-03-01 00:00:00.000,
14534,2,2004-08-01 00:00:00.000,
100818,1,,
86703,2,,
35393,1,2006-01-01 00:00:00.000,1.0
77215,1,1975-12-01 00:00:00.000,
72225,2,2005-09-01 00:00:00.000,
8725,1,2007-02-01 00:00:00.000,0.0
72023,0,,
975,0,,
108706,0,,
32692,1,2007-10-01 00:00:00.000,
92829,1,2004-09-01 00:00:00.000,
25444,0,,
12713,2,2003-09-01 00:00:00.000,0.0
72478,1,2010-02-01 00:00:00.000,
55,0,,
